ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,COLLECTION_DATE,HIGH_CONCENTRATION,CONCENTRATION_IS_NEGATIVE_ONE,CONCENTRATION_PPM
2963,Toys/Children's Products,Child's Xylophone Toy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-09,False,True,-1.0
2964,Toys/Children's Products,Child's Maraca,Lead,37000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-09,True,False,37000.0
2965,Toys/Children's Products,Child's Toy Block,Lead,15.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-09,True,False,15.0
2966,Toys/Children's Products,Child's Wooden Bird Toy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-09,False,True,-1.0
2967,Food-Spice,Utskho Suneli,Lead,0.4,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-11,False,False,0.4
2968,Food-Spice,Georgian Svanetian Salt,Lead,0.17,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-11,False,False,0.17
2969,Food-Spice,Georgian Saffron,Lead,1.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-11,False,False,1.1
2970,Food-Spice,Dry Adjika,Lead,0.62,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-11,False,False,0.62
2971,Food-Spice,Khmeli Suneli,Lead,0.46,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-11,False,False,0.46
2972,Food Other,Organic Wild Barberries,Lead,0.19,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-11,False,False,0.19
2973,Food Other,Chili pepper,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2018-05-14,False,True,-1.0
2974,Cosmetics,Surma,Lead,790000.0,ppm,UNKNOWN OR NOT STATED,GAMBIA,2018-05-15,True,False,790000.0
2975,Toys/Children's Products,Thomas engine toy train,Lead,-1.0,ppm,Mattel INC,CHINA,2018-05-17,False,True,-1.0
2976,Food-Spice,Food Spice,Lead,0.38,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2018-05-18,False,False,0.38
2977,Food Other,Black Tea,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2018-05-18,False,True,-1.0
2978,Food-Spice,Chili Powder,Lead,0.25,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2018-05-18,False,False,0.25
2979,Food-Spice,Coriander Powder,Lead,0.62,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2018-05-18,False,False,0.62
2980,Food-Spice,Turmaric,Lead,1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2018-05-18,False,False,1.0
2981,Food Other,Buffalo sauce,Lead,0.23,ppm,UNKNOWN OR NOT STATED,MEXICO,2018-05-22,False,False,0.23
2982,Cosmetics,Maybelline New York,Lead,-1.0,ppm,Mabelline LLC,UNITED STATES,2018-05-22,False,True,-1.0
2983,Toys/Children's Products,Toy car,Lead,6.3,ppm,UNKNOWN OR NOT STATED,CHINA,2018-05-22,True,False,6.3
2984,Toys/Children's Products,Toy car,Lead,-1.0,ppm,Maisto,CHINA,2018-05-22,False,True,-1.0
2985,Toys/Children's Products,Hyundai Genesis Coupe,Lead,-1.0,ppm,Welly,CHINA,2018-05-22,False,True,-1.0
2986,Food-Spice,Patel Brothers Coriander Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-22,False,True,-1.0
2987,Food-Spice,Swad Madras Curry Powder,Lead,0.25,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-22,False,False,0.25
2988,Food-Spice,Swad Coriander Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-22,False,True,-1.0
2989,Food-Spice,Noor's Ginger Powder,Lead,1.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-25,False,False,1.1
2990,Food-Spice,Noor's Coriander Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-25,False,True,-1.0
2991,Food-Spice,Abido Curry Spices,Lead,-1.0,ppm,Abido co.,LEBANON,2018-05-25,False,True,-1.0
2992,Food-Spice,Faiez Al Suhagy Safflower,Lead,0.94,ppm,Al Suhagy for Food Industries,EGYPT,2018-05-25,False,False,0.94
2993,Food-Spice,Abido Coriander,Lead,-1.0,ppm,Abido co.,LEBANON,2018-05-25,False,True,-1.0
2994,Cosmetics,Surma,Lead,160000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-25,True,False,160000.0
2995,Cosmetics,Blue Heaven Indian Kajal,Lead,0.33,ppm,Blue Heaven Cosmetics Pvt. Ltd.,INDIA,2018-05-25,False,False,0.33
2996,Tableware/Pottery,Moroccan Tajine--ASTM C738,Lead,0.17,MG/L,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-25,False,False,0.17
2997,Tableware/Pottery,Moroccan Tajine--Interior,Lead,1.0,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-25,False,False,
2998,Tableware/Pottery,Moroccan Tajine--Interior,Lead,105.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-25,True,False,105.0
2999,Tableware/Pottery,Moroccan Tajine--Interior,Lead,0.8,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-25,False,False,
3000,Tableware/Pottery,Moroccan Tajine--Exterior,Lead,151.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-25,True,False,151.0
3001,Tableware/Pottery,Moroccan Tajine--Exterior,Lead,0.4,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-25,False,False,
3002,Tableware/Pottery,Moroccan Tajine--Exterior,Lead,0.7,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-25,False,False,
3003,Tableware/Pottery,Egyptian Tajine--ASTM C738,Lead,1.5,MG/L,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-25,False,False,1.5
3004,Tableware/Pottery,Egyptian Tajine--Interior,Lead,18700.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-25,True,False,18700.0
3005,Tableware/Pottery,Egyptian Tajine--Interior,Lead,1.6,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-25,False,False,
3006,Tableware/Pottery,Egyptian Tajine--Interior,Lead,0.5,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-25,False,False,
3007,Tableware/Pottery,Egyptian Tajine--Exterior,Lead,2.9,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-25,False,False,
3008,Tableware/Pottery,Egyptian Tajine--Exterior,Lead,52500.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-25,True,False,52500.0
3009,Tableware/Pottery,Egyptian Tajine--Exterior,Lead,4.8,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-05-25,False,False,
3010,Other,Creoline,Lead,0.082,MG/L,UNKNOWN OR NOT STATED,ARUBA,2018-05-26,False,False,0.082
3011,Food-Spice,Chili Powder,Lead,0.35,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2018-06-04,False,False,0.35
3012,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2018-06-04,False,True,-1.0
3013,Food-Spice,Cumin Seeds,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2018-06-04,False,True,-1.0
3014,Food-Spice,Coriander,Lead,0.35,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2018-06-04,False,False,0.35
3015,Food Other,Black Tea,Lead,1.6,ppm,Tapal Danedar,PAKISTAN,2018-06-04,False,False,1.6
3016,Other,Soil from potted plant,Lead,6.6,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-06-11,True,False,6.6
3017,Food-Spice,Anthony's Organic Turmeric Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-06-14,False,True,-1.0
3018,Tableware/Pottery,Ceramic Plate,Lead,38000.0,ppm,UNKNOWN OR NOT STATED,JAPAN,2018-06-14,True,False,38000.0
3019,Tableware/Pottery,Ceramic Plate,Lead,3900.0,ppm,UNKNOWN OR NOT STATED,JAPAN,2018-06-14,True,False,3900.0
3020,Tableware/Pottery,Ceramic Plate,Lead,56000.0,ppm,UNKNOWN OR NOT STATED,JAPAN,2018-06-14,True,False,56000.0
3021,Tableware/Pottery,Ceramic cup,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-06-14,False,True,-1.0
3022,Food Other,"Iron Caicium Zinc, rice flower.",Lead,0.35,ppm,UNKNOWN OR NOT STATED,CHINA,2018-06-15,False,False,0.35
3023,Food Other,"Carrot,  Pumpkin Rice flower.",Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2018-06-15,False,True,-1.0
3024,Food-Spice,Saffron,Lead,3.7,ppm,Roshan saffron Agricultural,AFGHANISTAN,2018-06-18,False,False,3.7
3025,Cosmetics,Surma/Kohl,Lead,820000.0,ppm,UNKNOWN OR NOT STATED,AFGHANISTAN,2018-06-18,True,False,820000.0
3026,Cosmetics,Surma,Lead,900000.0,ppm,Hashmi Surma,PAKISTAN,2018-06-18,True,False,900000.0
3027,Food-Spice,Cayenne Pepper,Lead,0.92,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-06-20,False,False,0.92
3028,Food-Spice,Chili Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2018-06-21,False,True,-1.0
3029,Food-Spice,Cumin Seed,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2018-06-21,False,True,-1.0
3030,Food-Spice,Cayenne Powder,Lead,0.3,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2018-06-21,False,False,0.3
3031,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2018-06-21,False,True,-1.0
3032,Dietary Supplement/Medications/Remedy,Gripe Water,Lead,-1.0,MG/L,W.Woodward Pakistan,PAKISTAN,2018-06-21,False,True,-1.0
3033,Food Other,Desi Ghee,Lead,-1.0,ppm,Asian Dairies,PAKISTAN,2018-06-21,False,True,-1.0
3034,Cosmetics,Hashmi Surma,Lead,730000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2018-06-21,True,False,730000.0
3035,Cosmetics,Hashmi Surma,Lead,980000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2018-06-21,True,False,980000.0
3036,Cosmetics,Kajal,Lead,110.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2018-06-21,True,False,110.0
3037,Toys/Children's Products,Painted toy block,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2018-06-25,False,True,-1.0
3038,Toys/Children's Products,Red rectangular block,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2018-06-25,False,True,-1.0
3039,Food-Spice,Tajin Clasico Seasoning,Lead,0.35,ppm,UNKNOWN OR NOT STATED,MEXICO,2018-06-26,False,False,0.35
3040,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2018-06-27,False,True,-1.0
3041,Food-Spice,Chili Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2018-06-27,False,True,-1.0
3042,Other,Cardboard box,Lead,8.8,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-06-27,True,False,8.8
3043,Other,Paperboard,Lead,1.4,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-06-27,False,False,1.4
3044,Cosmetics,Surma,Lead,870000.0,ppm,UNKNOWN OR NOT STATED,SAUDI ARABIA,2018-06-29,True,False,870000.0
3045,Food-Spice,Chili Powder,Lead,0.89,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2018-06-29,False,False,0.89
3046,Food-Spice,Turmeric,Lead,6.9,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2018-06-29,True,False,6.9
3047,Tableware/Pottery,Dishware,Lead,18000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-06-29,True,False,18000.0
3048,Tableware/Pottery,Dishware,Lead,12000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-06-29,True,False,12000.0
3049,Tableware/Pottery,Dishware,Lead,46000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-06-29,True,False,46000.0
3050,Tableware/Pottery,Ceramic hand made cup,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-06-29,False,True,-1.0
3051,Other,Potted Soil From Balcony,Lead,6.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-07-03,True,False,6.1
3052,Food-Spice,Red Chili Powder,Lead,1.2,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2018-07-09,False,False,1.2
3053,Toys/Children's Products,Toy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2018-07-09,False,True,-1.0
3054,Cosmetics,Surma,Lead,770000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-07-11,True,False,770000.0
3055,Dietary Supplement/Medications/Remedy,Woodward Gripe Water,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2018-07-11,False,True,-1.0
3056,Toys/Children's Products,Bad Badtz Maru Cup,Lead,-1.0,ppm,"Sanrio Co., Ltd.",VIET NAM,2018-07-27,False,True,-1.0
3057,Toys/Children's Products,Idea Factory Finger Puppets,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2018-07-27,False,True,-1.0
3058,Toys/Children's Products,Crayon,Lead,1.3,ppm,Crayola.com,UNKNOWN OR NOT STATED,2018-07-31,False,False,1.3
3059,Toys/Children's Products,Crayon,Lead,1.9,ppm,Crayola.com,UNKNOWN OR NOT STATED,2018-07-31,False,False,1.9
3060,Toys/Children's Products,Crayon,Lead,1.9,ppm,Crayola.com,UNKNOWN OR NOT STATED,2018-07-31,False,False,1.9
3061,Dietary Supplement/Medications/Remedy,Bronchial Soothe,Lead,-1.0,ppm,"Enzymatic Therapy, LLC",UNKNOWN OR NOT STATED,2018-07-31,False,True,-1.0
3062,Toys/Children's Products,Wooden toy truck,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-07-31,False,True,-1.0
3063,Toys/Children's Products,Tabletop Easel,Lead,-1.0,ppm,Melissa and Dough,CHINA,2018-07-31,False,True,-1.0
3064,Jewelry,Child's Bracelet Beads,Lead,600000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-08-01,True,False,600000.0
3065,Food-Spice,Piment Rouge en Poudre,Lead,-1.0,ppm,National Foods LTD,PAKISTAN,2018-08-03,False,True,-1.0
3066,Food-Spice,Pilau Biryani,Lead,-1.0,ppm,Shan Foods(private) Ltd,PAKISTAN,2018-08-07,False,True,-1.0
3067,Other,Writing creativity pencil,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,NEPAL,2018-08-08,False,True,-1.0
3068,Cosmetics,Eyeliner,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-08-08,False,True,-1.0
3069,Cosmetics,Nail Color,Lead,10.0,ppm,Javira,NEPAL,2018-08-08,True,False,10.0
3070,Food-Spice,Cumin mixed with other spices,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,NEPAL,2018-08-08,False,True,-1.0
3071,Food-Spice,Curry Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-08-10,False,True,-1.0
3072,Food-Spice,Spice Mix Powder,Lead,0.87,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-08-10,False,False,0.87
3073,Food-Spice,Turmeric Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-08-10,False,True,-1.0
3074,Food-Spice,Ginger Powder,Lead,0.99,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-08-10,False,False,0.99
3075,Food-Spice,Cumin Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-08-10,False,True,-1.0
3076,Food-Spice,Garlic Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-08-10,False,True,-1.0
3077,Toys/Children's Products,Toy car,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2018-08-14,False,True,-1.0
3078,Food-Spice,Vital Tea,Lead,-1.0,ppm,Eastern Products (PVT) Limited,PAKISTAN,2018-08-20,False,True,-1.0
3079,Food-Spice,Tumeric Powder,Lead,0.52,ppm,National Foods,PAKISTAN,2018-08-20,False,False,0.52
